Episodes,S3,S1,B3,B2,B1,S2,episode_len
18466,8.876785714285715,9.022023809523809,11.304166666666667,11.007142857142858,10.992261904761905,8.797619047619047,1.9047619047619047
18578,8.884486607142858,9.036830357142858,11.336495535714286,11.050223214285714,10.978236607142858,8.713727678571429,1.7946428571428572
18682,8.920072115384615,9.002403846153847,11.270432692307692,11.036658653846153,10.981971153846153,8.788461538461538,1.9134615384615385
18792,8.951136363636364,9.005681818181818,11.186363636363636,11.040909090909091,10.985227272727272,8.830681818181818,1.790909090909091
18894,8.919730392156863,9.00796568627451,11.252450980392156,11.003063725490197,11.014093137254902,8.802696078431373,1.9901960784313726
19004,8.948295454545455,9.039772727272727,11.251136363636364,11.025568181818182,10.955681818181818,8.779545454545454,1.8272727272727274
19111,8.957943925233645,9.01285046728972,11.136682242990654,11.015771028037383,11.02570093457944,8.851051401869158,1.8598130841121496
19222,8.95945945945946,9.027027027027026,11.20045045045045,11.045608108108109,10.98704954954955,8.780405405405405,1.8108108108108107
19337,8.921739130434782,9.015217391304347,11.239673913043479,11.00054347826087,10.990760869565218,8.832065217391305,1.7304347826086957
19447,8.892613636363636,8.998295454545454,11.248295454545454,11.01534090909091,11.014204545454545,8.83125,1.8272727272727274
19556,8.948394495412844,8.989678899082568,11.211582568807339,11.015481651376147,11.005160550458715,8.829701834862385,1.834862385321101
19665,8.95355504587156,8.998279816513762,11.188646788990825,11.041284403669724,10.98394495412844,8.834288990825687,1.8256880733944953
19782,8.864316239316238,9.017628205128204,11.275641025641026,11.028846153846153,11.004273504273504,8.809294871794872,1.7008547008547008
19889,8.978971962616823,9.04088785046729,11.171144859813085,11.031542056074766,10.96553738317757,8.811915887850468,1.8878504672897196
20006,8.9375,9.041132478632479,11.21474358974359,11.01923076923077,10.987179487179487,8.800213675213675,1.7008547008547008
20122,8.927262931034482,8.957435344827585,11.269396551724139,11.029094827586206,11.008620689655173,8.808189655172415,1.7241379310344827
20237,8.964130434782609,9.05108695652174,11.229347826086956,11.034239130434782,10.946739130434782,8.77445652173913,1.7478260869565216
20359,8.954918032786885,9.067622950819672,11.194159836065573,11.013831967213115,10.951844262295081,8.817622950819672,1.6229508196721312
20469,8.92840909090909,8.989772727272728,11.26590909090909,11.020454545454545,11.030681818181819,8.764772727272728,1.8363636363636364
20584,8.96304347826087,9.035869565217391,11.204891304347827,11.004891304347826,10.9875,8.803804347826087,1.7391304347826086
20699,8.916847826086956,9.020108695652175,11.230434782608695,11.034239130434782,10.997826086956522,8.80054347826087,1.7391304347826086
20817,8.98093220338983,9.006885593220339,11.204978813559322,11.023834745762711,10.98834745762712,8.795021186440678,1.694915254237288
20924,8.973714953271028,9.01927570093458,11.174065420560748,11.03679906542056,11.009345794392523,8.78679906542056,1.8691588785046729
21028,8.945913461538462,9.026442307692308,11.24639423076923,11.009615384615385,11.015024038461538,8.756610576923077,1.9134615384615385
21143,8.96304347826087,9.01195652173913,11.209239130434783,11.019565217391305,10.994565217391305,8.80163043478261,1.7478260869565216
21256,8.945243362831858,9.0,11.248893805309734,11.024889380530974,11.012721238938052,8.768252212389381,1.7699115044247788
21370,8.955592105263158,9.014254385964913,11.231907894736842,11.039473684210526,10.978618421052632,8.78015350877193,1.7456140350877194
21485,8.980434782608695,9.065760869565217,11.185869565217391,11.02445652173913,10.935869565217391,8.807608695652174,1.7391304347826086
21594,8.895068807339449,9.0401376146789,11.192087155963304,11.04644495412844,10.98165137614679,8.84461009174312,1.834862385321101
21705,8.984797297297296,8.996058558558559,11.172297297297296,11.02027027027027,11.003941441441441,8.822635135135135,1.8018018018018018
21816,8.949324324324325,9.030968468468469,11.17286036036036,11.02027027027027,11.003941441441441,8.822635135135135,1.8018018018018018
21928,8.954799107142858,9.040178571428571,11.181361607142858,11.015066964285714,10.989955357142858,8.818638392857142,1.7857142857142858
22047,8.936974789915967,9.028886554621849,11.219012605042018,11.014180672268907,10.969012605042018,8.831932773109244,1.6890756302521008
22153,8.941627358490566,9.006485849056604,11.175117924528301,11.04245283018868,11.004127358490566,8.830188679245284,1.8773584905660377
22263,8.872159090909092,9.025,11.263636363636364,11.01534090909091,11.013068181818182,8.810795454545454,1.8181818181818181
22374,8.949324324324325,9.074324324324325,11.11373873873874,11.01295045045045,10.974662162162161,8.875,1.8108108108108107
22486,8.959821428571429,9.0,11.170758928571429,11.020089285714286,10.985491071428571,8.863839285714286,1.7589285714285714
22602,8.917564655172415,9.035560344827585,11.160560344827585,11.024245689655173,11.002693965517242,8.859375,1.75
22715,8.890486725663717,9.024336283185841,11.238938053097344,11.004977876106194,10.980641592920353,8.860619469026549,1.7699115044247788
22824,8.96387614678899,9.020068807339449,11.161697247706423,11.010321100917432,11.002866972477063,8.841169724770642,1.834862385321101
22933,8.980504587155963,9.014908256880734,11.153669724770642,11.005160550458715,10.97362385321101,8.872133027522937,1.8073394495412844
23045,8.984933035714286,9.012276785714286,11.143415178571429,11.0,10.998883928571429,8.860491071428571,1.8125
23151,8.95754716981132,9.025943396226415,11.172759433962264,11.01061320754717,10.992334905660377,8.840801886792454,1.8773584905660377
23274,8.942581300813009,9.007621951219512,11.139735772357724,11.022865853658537,10.988313008130081,8.898882113821138,1.6260162601626016
23385,8.954391891891891,9.0,11.109234234234235,11.015202702702704,11.0,8.92117117117117,1.7927927927927927
23496,8.95945945945946,9.012387387387387,11.172297297297296,11.024211711711711,10.997747747747749,8.833896396396396,1.8198198198198199
23617,8.917355371900827,9.028409090909092,11.166838842975206,11.004648760330578,10.992252066115702,8.890495867768594,1.6528925619834711
23728,8.934121621621621,9.012387387387387,11.149774774774775,11.015202702702704,10.99268018018018,8.895833333333334,1.8018018018018018
23835,8.973714953271028,9.0,11.105140186915888,11.01051401869159,11.0,8.910630841121495,1.8598130841121496
23947,8.969866071428571,9.017857142857142,11.115513392857142,11.015066964285714,10.950892857142858,8.930803571428571,1.7946428571428572
24060,8.935287610619469,9.002212389380531,11.154314159292035,11.014933628318584,10.98783185840708,8.9054203539823,1.7699115044247788
24169,8.970183486238533,9.002293577981652,11.144495412844037,11.005160550458715,10.986238532110091,8.891628440366972,1.834862385321101
24281,8.944754464285714,9.002232142857142,11.10546875,11.005022321428571,11.032924107142858,8.909598214285714,1.7857142857142858
24388,8.957943925233645,9.00233644859813,11.110397196261681,11.014602803738319,10.99357476635514,8.921144859813085,1.8598130841121496
24505,8.966346153846153,9.010149572649572,11.110576923076923,11.00267094017094,10.981303418803419,8.928952991452991,1.6923076923076923
24620,8.921739130434782,9.001086956521739,11.151630434782609,11.0,10.986956521739131,8.938586956521739,1.7565217391304349
24732,8.924665178571429,9.002232142857142,11.170758928571429,10.987723214285714,11.010044642857142,8.904575892857142,1.7946428571428572
24839,8.953855140186915,9.038551401869158,11.110397196261681,10.99766355140187,10.973130841121495,8.926401869158878,1.8598130841121496
24947,8.95949074074074,9.012731481481481,11.098958333333334,11.005208333333334,10.983796296296296,8.939814814814815,1.8611111111111112
25066,8.958508403361344,9.018382352941176,11.091386554621849,11.009453781512605,10.982668067226891,8.939600840336135,1.680672268907563
25183,8.98076923076923,9.052884615384615,11.072115384615385,10.994123931623932,10.952991452991453,8.947115384615385,1.7094017094017093
25289,8.94693396226415,9.028301886792454,11.08254716981132,10.97936320754717,11.01061320754717,8.952240566037736,1.8773584905660377
25405,8.985452586206897,9.00592672413793,11.092133620689655,11.00969827586207,10.992995689655173,8.913793103448276,1.7327586206896552
25511,8.97877358490566,9.006485849056604,11.047759433962264,11.0,10.993514150943396,8.973466981132075,1.8867924528301887
25623,8.939732142857142,8.989955357142858,11.150669642857142,11.015066964285714,11.0,8.904575892857142,1.7767857142857142
25740,8.990384615384615,9.017628205128204,11.057692307692308,11.004807692307692,10.982371794871796,8.947115384615385,1.7179487179487178
25849,9.0,9.037844036697248,11.038990825688073,10.992545871559633,10.97362385321101,8.956995412844037,1.834862385321101
25960,8.964527027027026,9.012387387387387,11.096283783783784,11.010135135135135,10.987612612612613,8.929054054054054,1.7927927927927927
26080,8.94375,9.022916666666667,11.121875,11.0,10.977083333333333,8.934375,1.675
26198,8.971398305084746,9.03125,11.045021186440678,11.0,11.0,8.952330508474576,1.6694915254237288
26322,8.964717741935484,9.01663306451613,11.071572580645162,10.993447580645162,10.99899193548387,8.954637096774194,1.6370967741935485
26440,8.995233050847459,9.029131355932204,11.047669491525424,11.004766949152541,10.970868644067796,8.952330508474576,1.694915254237288
26560,8.98125,9.022916666666667,11.084375,11.003645833333334,10.9828125,8.925,1.6583333333333334
26672,8.959821428571429,9.009486607142858,11.063058035714286,11.0,10.987723214285714,8.979910714285714,1.7946428571428572
26794,8.98155737704918,9.030225409836065,11.055327868852459,10.983094262295081,10.977459016393443,8.97233606557377,1.639344262295082
26918,8.968245967741936,9.004032258064516,11.097782258064516,11.0,10.98891129032258,8.941028225806452,1.5887096774193548
27036,8.971398305084746,9.0,11.095338983050848,11.0,11.0,8.933262711864407,1.7203389830508475
27169,8.983082706766917,9.038063909774436,11.06343984962406,11.004229323308271,10.957706766917294,8.953477443609023,1.4962406015037595
27298,8.969476744186046,9.015988372093023,11.061046511627907,10.989341085271318,10.994670542635658,8.969476744186046,1.558139534883721
27423,8.9685,8.975,11.0745,11.0,10.9935,8.9885,1.592
27552,8.969476744186046,9.005329457364342,11.104651162790697,11.008720930232558,10.994670542635658,8.917151162790697,1.550387596899225
27681,8.978197674418604,9.037306201550388,11.046027131782946,11.0,10.973352713178295,8.965116279069768,1.550387596899225
27807,8.96875,9.027281746031745,11.05406746031746,11.004464285714286,10.99454365079365,8.950892857142858,1.5952380952380953
27930,8.977134146341463,9.022357723577235,11.045731707317072,11.009146341463415,10.971036585365853,8.97459349593496,1.6260162601626016
28060,8.948076923076924,8.98798076923077,11.090865384615384,11.0,10.994711538461539,8.978365384615385,1.5307692307692307
28186,8.995535714285714,9.00545634920635,11.044642857142858,11.004464285714286,10.99454365079365,8.955357142857142,1.5952380952380953
28310,8.990927419354838,9.01108870967742,11.040826612903226,11.0,10.98891129032258,8.968245967741936,1.6129032258064515
28433,8.986280487804878,9.03201219512195,11.075711382113822,10.983231707317072,10.977642276422765,8.945121951219512,1.6178861788617886
28564,8.95706106870229,9.020992366412214,11.068702290076336,11.008587786259541,10.979007633587786,8.965648854961833,1.5267175572519085
28698,8.98320895522388,9.0,11.058768656716419,11.00419776119403,11.0,8.953824626865671,1.5
28835,8.995894160583942,9.027828467153284,11.031934306569344,11.0,10.964872262773723,8.979470802919709,1.4598540145985401
28968,8.966165413533835,9.015507518796992,11.097274436090226,10.99812030075188,10.99483082706767,8.928101503759398,1.4962406015037595
29095,8.991141732283465,8.991141732283465,11.053149606299213,11.004429133858268,11.0,8.96013779527559,1.5826771653543308
29215,8.9953125,9.028645833333334,11.023958333333333,11.0,10.988541666666666,8.963541666666666,1.6666666666666667
29344,8.986918604651162,9.005329457364342,11.05232558139535,11.00436046511628,10.994670542635658,8.956395348837209,1.550387596899225
29481,8.987682481751825,9.010036496350365,11.045164233576642,11.0,10.989963503649635,8.967153284671532,1.4525547445255473
29615,8.979011194029852,9.006996268656716,11.067164179104477,10.993936567164178,10.994869402985074,8.958022388059701,1.5
29739,8.986391129032258,9.044354838709678,11.007056451612904,11.0,10.966733870967742,8.99546370967742,1.6048387096774193
29865,8.991071428571429,9.0,11.035714285714286,11.0,11.0,8.973214285714286,1.5952380952380953
29994,9.0,9.010658914728682,11.034883720930232,11.0,10.989341085271318,8.965116279069768,1.550387596899225
30122,8.96923828125,9.00830078125,11.05712890625,11.00439453125,10.978515625,8.982421875,1.5625
30259,8.987682481751825,9.006843065693431,11.057481751824817,11.0,10.984945255474452,8.963047445255475,1.4598540145985401
30381,8.944672131147541,9.011270491803279,11.057889344262295,11.0,11.0,8.986168032786885,1.6311475409836065
30519,8.991847826086957,9.00498188405797,11.028532608695652,11.0,10.99501811594203,8.97961956521739,1.4565217391304348
30644,8.982,9.0055,11.027,11.0,10.9945,8.991,1.6
30778,8.98740671641791,9.021455223880597,11.014925373134329,11.0,10.984608208955224,8.99160447761194,1.492537313432836
30903,8.9685,8.9695,11.0945,11.0045,10.988,8.975,1.592
31044,9.004875886524824,9.00531914893617,11.016400709219859,11.0,10.985372340425531,8.988031914893616,1.4184397163120568
31181,8.971259124087592,9.006843065693431,11.05337591240876,11.0,10.984945255474452,8.983576642335766,1.4598540145985401
31322,8.956117021276595,9.006648936170214,11.06604609929078,11.0,10.995124113475176,8.976063829787234,1.4184397163120568
31460,8.97961956521739,9.014945652173912,11.057065217391305,11.0,10.985054347826088,8.963315217391305,1.4565217391304348
31599,8.979766187050359,9.044514388489208,11.028776978417266,11.0,10.975269784172662,8.971672661870503,1.4388489208633093
31737,8.991847826086957,9.001811594202898,11.032608695652174,11.0,10.990036231884059,8.983695652173912,1.4492753623188406
31881,8.9921875,9.004774305555555,11.006944444444445,11.0,11.0,8.99609375,1.3888888888888888
32017,8.995863970588236,9.006893382352942,11.024816176470589,11.004136029411764,10.984834558823529,8.983455882352942,1.463235294117647
32159,8.98019366197183,9.025088028169014,11.034771126760564,11.0,10.975792253521126,8.984154929577464,1.4014084507042253
32302,8.960664335664335,9.005681818181818,11.062937062937063,11.0,10.990384615384615,8.980332167832168,1.4125874125874125
32447,8.988362068965516,9.01896551724138,11.009913793103449,11.0,10.99051724137931,8.992241379310345,1.3724137931034484
32590,8.980332167832168,9.009615384615385,11.02972027972028,11.0,10.990384615384615,8.989947552447552,1.4055944055944056
32732,8.992077464788732,9.025968309859154,11.004401408450704,11.0,10.985475352112676,8.992077464788732,1.3943661971830985
32884,8.970394736842104,8.982319078947368,11.066611842105264,11.003700657894736,10.99547697368421,8.981496710526315,1.3223684210526316
33038,8.992694805194805,9.011363636363637,11.025974025974026,11.003652597402597,10.995535714285714,8.970779220779221,1.3051948051948052
33187,8.996224832214764,9.013842281879194,11.015100671140939,11.0,10.986157718120806,8.988674496644295,1.342281879194631
33341,8.996347402597403,9.012175324675324,11.021915584415584,11.003652597402597,10.96875,8.997159090909092,1.2987012987012987
33496,8.996370967741935,9.00766129032258,11.039919354838709,11.0,10.977822580645162,8.978225806451613,1.2903225806451613
33637,8.992021276595745,9.014627659574469,11.059840425531915,11.0,10.975620567375886,8.957890070921986,1.4184397163120568
33800,8.989647239263803,8.987730061349692,11.037960122699387,11.0,10.991564417177914,8.993098159509202,1.2269938650306749
33959,9.000786163522013,9.02319182389937,11.01179245283019,11.0,10.98191823899371,8.982311320754716,1.251572327044025
34117,8.950158227848101,9.039161392405063,11.049841772151899,11.0,10.956487341772151,9.004351265822784,1.2721518987341771
34268,8.977649006622517,9.038079470198676,11.040976821192054,10.9908940397351,10.963576158940397,8.988824503311259,1.3112582781456954
34422,8.989042207792208,9.004464285714286,11.040178571428571,11.0,10.995535714285714,8.970779220779221,1.3116883116883118
34572,8.98875,9.036666666666667,11.007916666666667,11.0,10.981666666666667,8.985,1.3333333333333333
34732,9.0,8.99453125,11.03515625,11.0,10.99140625,8.97890625,1.25
34876,8.97265625,8.99392361111111,11.057725694444445,11.0,10.995225694444445,8.98046875,1.3888888888888888
35028,8.996299342105264,9.022615131578947,11.018503289473685,11.0,10.977384868421053,8.985197368421053,1.3157894736842106
35182,8.98538961038961,9.032873376623376,11.029220779220779,11.003652597402597,10.958198051948052,8.990665584415584,1.2987012987012987
35324,9.0,9.014524647887324,11.007922535211268,11.0,10.985475352112676,8.992077464788732,1.408450704225352
35478,8.996347402597403,9.032873376623376,11.025568181818182,11.0,10.959821428571429,8.98538961038961,1.2922077922077921
35631,8.974264705882353,9.006127450980392,11.038807189542483,10.986519607843137,11.0,8.994281045751634,1.3137254901960784
35786,9.0,9.035483870967742,10.993951612903226,10.995564516129033,10.98225806451613,8.99274193548387,1.2903225806451613
35937,9.0,9.05091059602649,10.998344370860927,11.0,10.954470198675496,8.996274834437086,1.3245033112582782
36086,9.0,9.00251677852349,11.02265100671141,11.003775167785236,10.986157718120806,8.984899328859061,1.342281879194631
36247,9.0,9.025621118012422,11.003493788819876,11.0,10.974378881987578,8.996506211180124,1.2422360248447204
36392,8.996120689655172,9.00948275862069,11.019396551724139,11.0,10.975431034482758,8.999568965517241,1.3793103448275863
36544,8.985197368421053,8.997121710526315,11.025904605263158,11.0,10.99547697368421,8.996299342105264,1.3092105263157894
36687,8.9881993006993,9.044143356643357,11.019667832167832,10.966346153846153,10.98076923076923,9.000874125874127,1.4055944055944056
36831,8.97265625,9.006510416666666,11.0546875,11.0,10.985677083333334,8.98046875,1.3819444444444444
36973,8.992077464788732,9.00968309859155,11.015845070422536,11.0,10.99031690140845,8.992077464788732,1.4154929577464788
37116,8.996066433566433,9.016171328671328,11.015734265734265,10.990384615384615,10.985576923076923,8.996066433566433,1.3916083916083917
37259,9.001748251748252,9.01048951048951,11.0118006993007,11.0,10.975961538461538,9.0,1.4055944055944056
37407,9.0,9.000422297297296,11.041807432432432,11.0,10.97677364864865,8.980996621621621,1.3445945945945945
37551,8.98828125,9.028645833333334,11.03342013888889,10.99045138888889,10.99045138888889,8.96875,1.3958333333333333
37691,8.964732142857143,9.019642857142857,11.040178571428571,11.0,10.975446428571429,9.0,1.4285714285714286
37827,8.991727941176471,9.035386029411764,11.022977941176471,10.994944852941176,10.979779411764707,8.975183823529411,1.4705882352941178
37971,8.9921875,9.038194444444445,10.99826388888889,10.995225694444445,10.971354166666666,9.004774305555555,1.3888888888888888
38102,8.995706106870228,9.007156488549619,11.017175572519085,11.0,10.98425572519084,8.995706106870228,1.5190839694656488
38246,8.9921875,9.00954861111111,11.01953125,11.0,10.99045138888889,8.98828125,1.3958333333333333
38381,8.991666666666667,9.030555555555555,11.020833333333334,11.0,10.969444444444445,8.9875,1.4814814814814814
38522,8.984929078014185,8.993794326241135,11.043882978723405,11.0,10.985372340425531,8.992021276595745,1.4113475177304964
38649,8.964566929133857,9.016240157480315,11.035433070866143,11.0,10.988188976377952,8.995570866141732,1.5826771653543308
38792,8.9881993006993,9.04326923076923,11.012237762237762,10.990384615384615,10.985576923076923,8.980332167832168,1.3986013986013985
38933,8.996010638297872,9.024379432624114,11.007978723404255,11.0,10.975620567375886,8.996010638297872,1.4184397163120568
