Episodes,S3,S1,B3,B2,B1,S2,episode_len
16675,10.422574626865671,10.80830223880597,9.751399253731343,9.175373134328359,9.045242537313433,10.797108208955224,1.492537313432836
16807,10.425662878787879,10.766571969696969,9.741950757575758,9.209753787878787,9.029829545454545,10.82623106060606,1.5151515151515151
16942,10.451851851851853,10.802314814814816,9.716666666666667,9.153703703703703,9.079629629629629,10.795833333333333,1.4814814814814814
17074,10.40435606060606,10.823390151515152,9.743844696969697,9.196969696969697,9.064867424242424,10.766571969696969,1.5075757575757576
17211,10.454379562043796,10.808850364963504,9.708029197080291,9.155109489051094,9.075729927007298,10.797901459854014,1.467153284671533
17347,10.465992647058824,10.7734375,9.738970588235293,9.209558823529411,9.066636029411764,10.745404411764707,1.4705882352941178
17476,10.45687984496124,10.7984496124031,9.743701550387597,9.198158914728682,9.05281007751938,10.75,1.550387596899225
17616,10.391964285714286,10.84375,9.695089285714285,9.21919642857143,9.069642857142858,10.780357142857143,1.4285714285714286
17750,10.426305970149254,10.76259328358209,9.734141791044776,9.222014925373134,9.072294776119403,10.782649253731343,1.4850746268656716
17883,10.457706766917294,10.795582706766917,9.75,9.158834586466165,9.071898496240602,10.765977443609023,1.5112781954887218
18018,10.501388888888888,10.771296296296295,9.732870370370371,9.204166666666667,9.046296296296296,10.743981481481482,1.4814814814814814
18158,10.449107142857143,10.7875,9.743303571428571,9.182142857142857,9.059375,10.778571428571428,1.4285714285714286
18293,10.424537037037037,10.884722222222223,9.724537037037036,9.201851851851853,9.025925925925925,10.738425925925926,1.474074074074074
18426,10.43186090225564,10.857142857142858,9.75,9.147086466165414,9.031484962406015,10.782424812030076,1.5037593984962405
18559,10.481672932330827,10.81813909774436,9.754229323308271,9.154605263157896,9.06062030075188,10.730733082706767,1.5037593984962405
18697,10.409420289855072,10.80751811594203,9.75,9.220561594202898,9.044384057971014,10.768115942028986,1.4420289855072463
18844,10.400085034013605,10.839285714285714,9.744472789115646,9.14498299319728,9.078656462585034,10.79251700680272,1.3741496598639455
18973,10.494186046511627,10.859011627906977,9.738372093023257,9.125968992248062,9.05813953488372,10.724321705426357,1.550387596899225
19115,10.422975352112676,10.923415492957746,9.745158450704226,9.126320422535212,8.990757042253522,10.79137323943662,1.408450704225352
19250,10.401851851851852,10.85138888888889,9.738888888888889,9.170833333333333,9.052314814814816,10.784722222222221,1.4814814814814814
19394,10.41623263888889,10.84157986111111,9.74435763888889,9.157552083333334,9.06640625,10.773871527777779,1.3888888888888888
19539,10.388793103448275,10.829310344827586,9.74051724137931,9.17801724137931,9.06853448275862,10.794827586206896,1.3793103448275863
19681,10.431338028169014,10.861795774647888,9.737676056338028,9.110475352112676,9.056778169014084,10.80193661971831,1.408450704225352
19819,10.481884057971014,10.830615942028986,9.74501811594203,9.151721014492754,9.05751811594203,10.733242753623188,1.4492753623188406
19962,10.420017482517483,10.80812937062937,9.753933566433567,9.163024475524475,9.066433566433567,10.788461538461538,1.3986013986013985
20107,10.407327586206897,10.864655172413793,9.721551724137932,9.191379310344828,9.048275862068966,10.766810344827586,1.3793103448275863
20242,10.463425925925925,10.870833333333334,9.75,9.124074074074073,9.06712962962963,10.724537037037036,1.474074074074074
20383,10.41445035460993,10.890070921985815,9.75,9.118794326241135,9.05008865248227,10.77659574468085,1.425531914893617
20522,10.431654676258994,10.839928057553957,9.740107913669064,9.155575539568344,9.058453237410072,10.774280575539569,1.4388489208633093
20666,10.41015625,10.858506944444445,9.756944444444445,9.131944444444445,9.024305555555555,10.81814236111111,1.3888888888888888
20806,10.450446428571428,10.888392857142858,9.740178571428572,9.100892857142858,9.054464285714285,10.765625,1.4214285714285715
20949,10.446241258741258,10.855332167832168,9.740384615384615,9.118881118881118,9.031468531468532,10.807692307692308,1.3986013986013985
21094,10.44353448275862,10.891379310344828,9.726293103448276,9.131465517241379,8.988362068965516,10.818965517241379,1.3862068965517242
21245,10.411837748344372,10.883278145695364,9.74544701986755,9.137003311258278,9.052566225165563,10.769867549668874,1.3245033112582782
21384,10.41906474820144,10.85656474820144,9.735161870503598,9.14568345323741,9.033723021582734,10.809802158273381,1.4388489208633093
21527,10.423951048951048,10.883304195804195,9.729895104895105,9.111013986013987,9.053758741258742,10.798076923076923,1.3916083916083917
21670,10.398164335664335,10.906468531468532,9.75,9.089160839160838,9.054195804195805,10.80201048951049,1.4055944055944056
21809,10.434802158273381,10.880845323741006,9.745053956834532,9.117356115107913,9.0625,10.759442446043165,1.4388489208633093
21960,10.394867549668874,10.885347682119205,9.744619205298013,9.134519867549669,9.0533940397351,10.78725165562914,1.3245033112582782
22113,10.371323529411764,10.879901960784315,9.745506535947712,9.163398692810457,9.052696078431373,10.78717320261438,1.3071895424836601
22256,10.43444055944056,10.899475524475525,9.745192307692308,9.093968531468532,9.049825174825175,10.777097902097902,1.3916083916083917
22410,10.416396103896103,10.84862012987013,9.735795454545455,9.155438311688311,9.077922077922079,10.765827922077921,1.2987012987012987
22561,10.399834437086092,10.841887417218542,9.735513245033113,9.139072847682119,9.081953642384105,10.801738410596027,1.3245033112582782
22710,10.375,10.886744966442953,9.75,9.12961409395973,9.059563758389261,10.799077181208053,1.348993288590604
22872,10.376543209876543,10.872299382716049,9.736496913580247,9.124228395061728,9.05054012345679,10.839891975308642,1.2345679012345678
23017,10.401293103448277,10.903448275862068,9.745258620689656,9.111206896551725,9.05301724137931,10.785775862068965,1.3793103448275863
23168,10.42384105960265,10.862582781456954,9.740066225165563,9.125827814569536,9.063327814569536,10.784354304635762,1.3178807947019868
23324,10.386217948717949,10.858573717948717,9.757211538461538,9.131009615384615,9.052884615384615,10.814102564102564,1.2884615384615385
23478,10.388392857142858,10.89853896103896,9.745535714285714,9.092532467532468,9.066964285714286,10.808035714285714,1.2987012987012987
23633,10.390725806451613,10.885887096774194,9.75766129032258,9.08991935483871,9.058870967741935,10.816935483870967,1.2903225806451613
23790,10.375,10.913216560509554,9.745621019108281,9.109872611464969,9.04578025477707,10.810509554140127,1.2738853503184713
23944,10.372159090909092,10.918019480519481,9.732142857142858,9.098214285714286,9.050730519480519,10.828733766233766,1.2987012987012987
24099,10.381854838709678,10.914516129032258,9.727822580645162,9.116935483870968,9.053629032258064,10.80524193548387,1.2903225806451613
24261,10.310570987654321,10.903163580246913,9.745756172839506,9.138117283950617,9.051311728395062,10.85108024691358,1.2345679012345678
24422,10.366847826086957,10.913819875776397,9.745729813664596,9.105201863354038,9.046195652173912,10.8222049689441,1.2422360248447204
24580,10.36748417721519,10.92998417721519,9.706487341772151,9.075158227848101,9.066060126582279,10.854825949367088,1.259493670886076
24739,10.373427672955975,10.9249213836478,9.737028301886792,9.098663522012579,9.053852201257861,10.812106918238994,1.2641509433962264
24897,10.353243670886076,10.912974683544304,9.75,9.121439873417721,9.049446202531646,10.812895569620252,1.259493670886076
25062,10.3375,10.876515151515152,9.745833333333334,9.110984848484849,9.070833333333333,10.858333333333333,1.2181818181818183
25217,10.378629032258065,10.937096774193549,9.749193548387098,9.076209677419355,9.036693548387097,10.822177419354839,1.2903225806451613
25374,10.37858280254777,10.89609872611465,9.73248407643312,9.115445859872612,9.049363057324841,10.828025477707007,1.2738853503184713
25527,10.357843137254902,10.9109477124183,9.753676470588236,9.089869281045752,9.053513071895425,10.834150326797385,1.3071895424836601
25684,10.38375796178344,10.924761146496815,9.75,9.077229299363058,9.04578025477707,10.818471337579618,1.2738853503184713
25853,10.353180473372781,10.901997041420119,9.733727810650887,9.089866863905325,9.065828402366863,10.855399408284024,1.183431952662722
26019,10.326807228915662,10.911897590361447,9.74585843373494,9.102409638554217,9.0625,10.850527108433734,1.1987951807228916
26178,10.368317610062894,10.880896226415095,9.75,9.11124213836478,9.081761006289309,10.807783018867925,1.2641509433962264
26335,10.366640127388536,10.926353503184714,9.73248407643312,9.073646496815286,9.055334394904458,10.845541401273886,1.2738853503184713
26492,10.364649681528663,10.923964968152866,9.745621019108281,9.083996815286625,9.049363057324841,10.832404458598726,1.2738853503184713
26655,10.35276073619632,10.919478527607362,9.736579754601227,9.07553680981595,9.058282208588958,10.857361963190185,1.2208588957055215
26821,10.304593373493976,10.970256024096386,9.72289156626506,9.089231927710843,9.045933734939759,10.867093373493976,1.2048192771084338
26989,10.327380952380953,10.917410714285714,9.753348214285714,9.087797619047619,9.058407738095237,10.855654761904763,1.1964285714285714
27162,10.307803468208093,10.929190751445086,9.75,9.078034682080926,9.072976878612717,10.861994219653178,1.1560693641618498
27326,10.364710365853659,10.905106707317072,9.75,9.094131097560975,9.066692073170731,10.819359756097562,1.2195121951219512
27484,10.371835443037975,10.907041139240507,9.736946202531646,9.106408227848101,9.0625,10.815268987341772,1.2658227848101267
27648,10.329649390243903,10.926829268292684,9.75,9.085746951219512,9.054115853658537,10.853658536585366,1.2134146341463414
27812,10.35861280487805,10.894054878048781,9.741615853658537,9.122332317073171,9.066692073170731,10.816692073170731,1.225609756097561
27978,10.345256024096386,10.937123493975903,9.733433734939759,9.071159638554217,9.0625,10.850527108433734,1.2048192771084338
28145,10.3312125748503,10.914670658682635,9.741766467065869,9.111152694610778,9.050149700598803,10.851047904191617,1.1916167664670658
28313,10.344122023809524,10.915922619047619,9.75,9.079985119047619,9.054315476190476,10.855654761904763,1.1964285714285714
28475,10.356095679012345,10.912037037037036,9.741512345679013,9.08449074074074,9.057484567901234,10.84837962962963,1.2345679012345678
28638,10.369248466257668,10.914493865030675,9.745782208588958,9.094325153374234,9.069401840490798,10.806748466257668,1.2269938650306749
28811,10.333453757225433,10.90643063583815,9.742052023121387,9.103323699421965,9.06828034682081,10.846459537572255,1.1560693641618498
28981,10.326470588235294,10.936764705882354,9.729779411764707,9.101470588235294,9.065073529411764,10.840441176470588,1.1764705882352942
29152,10.31469298245614,10.91703216374269,9.737938596491228,9.110745614035087,9.066520467836257,10.853070175438596,1.1695906432748537
29317,10.345833333333333,10.93030303030303,9.7375,9.061363636363636,9.0625,10.8625,1.2121212121212122
29487,10.31875,10.94044117647059,9.745955882352941,9.063602941176471,9.0625,10.86875,1.1764705882352942
29658,10.35453216374269,10.933845029239766,9.73391812865497,9.057383040935672,9.05921052631579,10.86111111111111,1.1695906432748537
29833,10.324285714285715,10.9375,9.738214285714285,9.086428571428572,9.063214285714286,10.850357142857144,1.1428571428571428
30001,10.344122023809524,10.914806547619047,9.75,9.077008928571429,9.066592261904763,10.847470238095237,1.1904761904761905
30168,10.342065868263473,10.912050898203592,9.745883233532934,9.098802395209582,9.058383233532934,10.842814371257486,1.1976047904191616
30345,10.316031073446327,10.92867231638418,9.749293785310735,9.064265536723164,9.067090395480227,10.874646892655367,1.1299435028248588
30518,10.322254335260116,10.952312138728324,9.746026011560694,9.058887283236995,9.0625,10.858020231213873,1.1560693641618498
30689,10.324561403508772,10.905336257309942,9.737938596491228,9.100511695906432,9.0625,10.869152046783626,1.1695906432748537
30851,10.349151234567902,10.90625,9.745756172839506,9.100694444444445,9.059027777777779,10.83912037037037,1.2345679012345678
31022,10.323099415204679,10.921783625730994,9.741959064327485,9.085526315789474,9.0625,10.865131578947368,1.1695906432748537
31193,10.317616959064328,10.9203216374269,9.75,9.071637426900585,9.067251461988304,10.873172514619883,1.1695906432748537
31360,10.366766467065869,10.90194610778443,9.745883233532934,9.113023952095809,9.033682634730539,10.838697604790418,1.1916167664670658
31532,10.341933139534884,10.928415697674419,9.75,9.075581395348838,9.066497093023257,10.837572674418604,1.1686046511627908
31712,10.299652777777778,10.930208333333333,9.74236111111111,9.082291666666666,9.0625,10.88298611111111,1.1111111111111112
31877,10.3625,10.912121212121212,9.745833333333334,9.075378787878789,9.0625,10.841666666666667,1.2121212121212122
32042,10.343181818181819,10.927272727272728,9.7375,9.079545454545455,9.058333333333334,10.854166666666666,1.206060606060606
32215,10.329118497109826,10.915462427745664,9.746026011560694,9.116690751445086,9.0625,10.830202312138729,1.1560693641618498
32388,10.321531791907514,10.932442196531792,9.738078034682081,9.067557803468208,9.0625,10.877890173410405,1.1618497109826589
32559,10.333698830409357,10.901315789473685,9.75,9.087353801169591,9.0625,10.865131578947368,1.1695906432748537
32737,10.29002808988764,10.935744382022472,9.746137640449438,9.07759831460674,9.063202247191011,10.887289325842696,1.1235955056179776
32914,10.308262711864407,10.901129943502825,9.75,9.10593220338983,9.06638418079096,10.868290960451978,1.1299435028248588
33081,10.321482035928144,10.924026946107784,9.75,9.080089820359282,9.073353293413174,10.851047904191617,1.1976047904191616
33255,10.305316091954023,10.904454022988507,9.75,9.108117816091953,9.06573275862069,10.866379310344827,1.1494252873563218
33432,10.268008474576272,10.913841807909604,9.74611581920904,9.106991525423728,9.0625,10.902542372881356,1.1299435028248588
33600,10.344122023809524,10.901785714285714,9.75,9.081845238095237,9.0625,10.859747023809524,1.1904761904761905
33778,10.304424157303371,10.907654494382022,9.746137640449438,9.103581460674157,9.066362359550562,10.87183988764045,1.1235955056179776
33963,10.294594594594594,10.924324324324324,9.735135135135135,9.093581081081082,9.069932432432433,10.882432432432433,1.0810810810810811
34141,10.307935393258427,10.899227528089888,9.75,9.081460674157304,9.066362359550562,10.89501404494382,1.1235955056179776
34313,10.305959302325581,10.92296511627907,9.75,9.069040697674419,9.066497093023257,10.885537790697674,1.1627906976744187
34491,10.288623595505618,10.919943820224718,9.75,9.080056179775282,9.058637640449438,10.902738764044944,1.1235955056179776
34658,10.344685628742514,10.915793413173652,9.75,9.084206586826348,9.0625,10.842814371257486,1.1976047904191616
34840,10.278502747252746,10.932005494505495,9.75,9.084134615384615,9.0625,10.892857142857142,1.098901098901099
35014,10.333692528735632,10.910201149425287,9.75,9.08117816091954,9.0625,10.86242816091954,1.1494252873563218
35193,10.286662011173185,10.911662011173185,9.74231843575419,9.093924581005586,9.07018156424581,10.895251396648044,1.1173184357541899
35365,10.345203488372093,10.914607558139535,9.742005813953488,9.085392441860465,9.059229651162791,10.853561046511627,1.1627906976744187
35544,10.322974860335195,10.921787709497206,9.746159217877095,9.078212290502794,9.05481843575419,10.876047486033519,1.1173184357541899
35721,10.301906779661017,10.906426553672317,9.74611581920904,9.099929378531073,9.054025423728813,10.89159604519774,1.1299435028248588
35899,10.30688202247191,10.919943820224718,9.742275280898877,9.099719101123595,9.0625,10.8686797752809,1.1235955056179776
36076,10.309675141242938,10.93114406779661,9.73834745762712,9.07132768361582,9.059322033898304,10.89018361581921,1.1299435028248588
36249,10.316473988439306,10.933164739884393,9.75,9.102239884393063,9.050578034682081,10.847543352601155,1.1560693641618498
36432,10.291325136612022,10.91051912568306,9.746243169398907,9.096994535519126,9.0625,10.892418032786885,1.092896174863388
36601,10.324704142011834,10.938979289940828,9.745931952662723,9.071745562130177,9.054363905325443,10.864275147928995,1.183431952662722
36781,10.281944444444445,10.919444444444444,9.746180555555556,9.086805555555555,9.05486111111111,10.910763888888889,1.1111111111111112
36962,10.295580110497237,10.925759668508288,9.75,9.089779005524862,9.0625,10.876381215469614,1.1049723756906078
37143,10.293853591160222,10.92817679558011,9.742403314917127,9.081146408839778,9.058701657458563,10.8957182320442,1.1049723756906078
37319,10.302201704545455,10.921519886363637,9.7421875,9.088068181818182,9.06640625,10.879616477272727,1.1363636363636365
37498,10.289804469273744,10.941689944134078,9.725558659217876,9.08449720670391,9.0625,10.89594972067039,1.1173184357541899
37672,10.321120689655173,10.914152298850574,9.741379310344827,9.078663793103448,9.063218390804598,10.881465517241379,1.1494252873563218
37846,10.306752873563218,10.925287356321839,9.75,9.08117816091954,9.0625,10.874281609195402,1.1494252873563218
38018,10.325218023255815,10.91642441860465,9.746002906976743,9.079578488372093,9.063226744186046,10.86954941860465,1.1627906976744187
38197,10.292248603351956,10.924231843575418,9.746159217877095,9.085893854748603,9.074022346368714,10.877444134078212,1.1173184357541899
38368,10.319809941520468,10.934941520467836,9.745979532163743,9.086257309941521,9.05921052631579,10.853801169590643,1.1695906432748537
38540,10.310683139534884,10.919694767441861,9.746002906976743,9.079578488372093,9.0625,10.881540697674419,1.1627906976744187
38718,10.300210674157304,10.935744382022472,9.738412921348315,9.071980337078651,9.0625,10.89115168539326,1.1235955056179776
38897,10.29050279329609,10.925628491620111,9.75,9.087639664804469,9.0625,10.88372905027933,1.1173184357541899
39077,10.292708333333334,10.916319444444444,9.738541666666666,9.090625,9.058680555555556,10.903125,1.1111111111111112
39251,10.314655172413794,10.919181034482758,9.738146551724139,9.068965517241379,9.065014367816092,10.894037356321839,1.1494252873563218
