Episodes,S3,S1,B3,B2,B1,S2,episode_len
18487,8.4994918699187,8.948678861788618,11.400914634146341,11.434959349593496,11.154471544715447,8.561483739837398,1.6260162601626016
18606,8.498949579831933,8.995273109243698,11.305147058823529,11.477415966386555,11.201155462184873,8.522058823529411,1.680672268907563
18715,8.495412844036696,9.020068807339449,11.329128440366972,11.420871559633028,11.222477064220184,8.51204128440367,1.8256880733944953
18838,8.482215447154472,8.951219512195122,11.382621951219512,11.487804878048781,11.15599593495935,8.540142276422765,1.6260162601626016
18955,8.458867521367521,8.971688034188034,11.387286324786325,11.501068376068377,11.176282051282051,8.504807692307692,1.7094017094017093
19075,8.495833333333334,8.936979166666667,11.3484375,11.508333333333333,11.188020833333333,8.522395833333333,1.675
19200,8.4885,9.0025,11.3645,11.455,11.1015,8.588,1.6
19325,8.4835,9.005,11.3185,11.496,11.1675,8.5295,1.592
19445,8.471354166666666,8.9984375,11.333333333333334,11.5421875,11.1609375,8.49375,1.6666666666666667
19573,8.49072265625,8.9326171875,11.3759765625,11.5,11.17138671875,8.529296875,1.5703125
19701,8.46923828125,8.97998046875,11.375,11.49072265625,11.1494140625,8.53564453125,1.5625
19829,8.513671875,8.9677734375,11.376953125,11.4345703125,11.13916015625,8.56787109375,1.5546875
19950,8.490702479338843,9.008264462809917,11.325929752066116,11.525309917355372,11.172520661157025,8.477272727272727,1.6528925619834711
20079,8.505813953488373,8.96124031007752,11.345930232558139,11.449127906976743,11.175387596899224,8.5625,1.558139534883721
20200,8.46694214876033,9.040289256198347,11.309917355371901,11.46849173553719,11.180268595041323,8.534090909090908,1.6528925619834711
20328,8.49853515625,8.998046875,11.32763671875,11.46728515625,11.15673828125,8.5517578125,1.5625
20460,8.509469696969697,8.956439393939394,11.34375,11.47064393939394,11.195549242424242,8.524147727272727,1.5151515151515151
20586,8.496527777777779,8.985615079365079,11.361607142857142,11.455853174603174,11.144345238095237,8.556051587301587,1.5793650793650793
20718,8.487215909090908,8.950757575757576,11.416193181818182,11.455965909090908,11.112689393939394,8.577178030303031,1.5227272727272727
20842,8.456149193548388,9.027217741935484,11.333165322580646,11.503528225806452,11.184979838709678,8.494959677419354,1.6129032258064515
20963,8.453512396694215,9.026342975206612,11.346590909090908,11.500516528925619,11.15702479338843,8.516012396694215,1.6528925619834711
21096,8.482612781954888,8.922462406015038,11.362312030075188,11.555921052631579,11.134868421052632,8.541823308270677,1.5037593984962405
21224,8.484375,8.99169921875,11.376953125,11.39404296875,11.1796875,8.5732421875,1.5625
21358,8.467817164179104,8.985074626865671,11.374533582089553,11.504664179104477,11.156716417910447,8.511194029850746,1.492537313432836
21493,8.508796296296296,8.988425925925926,11.338888888888889,11.472222222222221,11.159722222222221,8.531944444444445,1.4814814814814814
21632,8.495053956834532,8.979766187050359,11.384892086330936,11.41546762589928,11.133543165467627,8.591276978417266,1.4388489208633093
21762,8.465865384615384,9.027884615384615,11.333653846153846,11.475961538461538,11.148557692307692,8.548076923076923,1.5384615384615385
21896,8.486473880597014,8.998134328358208,11.357742537313433,11.45615671641791,11.185167910447761,8.516324626865671,1.492537313432836
22033,8.475821167883211,8.969434306569344,11.408759124087592,11.49771897810219,11.101733576642335,8.546532846715328,1.4525547445255473
22171,8.472373188405797,8.997735507246377,11.367300724637682,11.481884057971014,11.158061594202898,8.522644927536232,1.4565217391304348
22310,8.464028776978417,8.987859712230216,11.379046762589928,11.472122302158274,11.164118705035971,8.532823741007194,1.4388489208633093
22443,8.496240601503759,8.971804511278195,11.356203007518797,11.420582706766917,11.151315789473685,8.603853383458647,1.5037593984962405
22580,8.471259124087592,8.976277372262773,11.378193430656934,11.503193430656934,11.143704379562044,8.527372262773723,1.4598540145985401
22722,8.477112676056338,8.976232394366198,11.382042253521126,11.44894366197183,11.172535211267606,8.543133802816902,1.408450704225352
22864,8.48943661971831,8.981954225352112,11.360475352112676,11.460387323943662,11.164612676056338,8.543133802816902,1.408450704225352
22999,8.496759259259258,8.99212962962963,11.366666666666667,11.42361111111111,11.188888888888888,8.531944444444445,1.4814814814814814
23137,8.48913043478261,8.99320652173913,11.350996376811594,11.445652173913043,11.173460144927537,8.547554347826088,1.4420289855072463
23280,8.493444055944057,8.986013986013987,11.398164335664335,11.416520979020978,11.119318181818182,8.586538461538462,1.3986013986013985
23418,8.448822463768115,8.990942028985508,11.396739130434783,11.471467391304348,11.170289855072463,8.521739130434783,1.4565217391304348
23558,8.476339285714285,8.98392857142857,11.389285714285714,11.476339285714285,11.150892857142857,8.523214285714285,1.4285714285714286
23690,8.478219696969697,9.017045454545455,11.373579545454545,11.46685606060606,11.122632575757576,8.541666666666666,1.5075757575757576
23835,8.472413793103449,9.005603448275862,11.359051724137931,11.510344827586207,11.119396551724138,8.533189655172414,1.3862068965517242
23984,8.473993288590604,9.00755033557047,11.369546979865772,11.434563758389261,11.138842281879194,8.575503355704697,1.342281879194631
24126,8.486795774647888,8.996478873239436,11.38600352112676,11.441461267605634,11.117077464788732,8.57218309859155,1.408450704225352
24269,8.475087412587413,8.98076923076923,11.416958041958042,11.441433566433567,11.148601398601398,8.53715034965035,1.3986013986013985
24412,8.442744755244755,8.978583916083917,11.441433566433567,11.461975524475525,11.1368006993007,8.538461538461538,1.3916083916083917
24555,8.439248251748252,8.984265734265735,11.429632867132867,11.478146853146853,11.140734265734265,8.527972027972028,1.4055944055944056
24699,8.461371527777779,9.010416666666666,11.397569444444445,11.444444444444445,11.11328125,8.572916666666666,1.3819444444444444
24852,8.464869281045752,9.007352941176471,11.345588235294118,11.488153594771243,11.118872549019608,8.57516339869281,1.3137254901960784
25001,8.495805369127517,8.980704697986576,11.398909395973154,11.468120805369127,11.089345637583893,8.56711409395973,1.3355704697986577
25153,8.476151315789474,9.00328947368421,11.400493421052632,11.435444078947368,11.109375,8.575246710526315,1.3157894736842106
25305,8.451069078947368,8.980674342105264,11.415296052631579,11.483141447368421,11.099095394736842,8.570723684210526,1.3223684210526316
25453,8.499155405405405,9.014358108108109,11.35008445945946,11.47508445945946,11.098817567567568,8.5625,1.3445945945945945
25600,8.481292517006803,8.996598639455783,11.39923469387755,11.448979591836734,11.125425170068027,8.548469387755102,1.3673469387755102
25758,8.467563291139241,9.002768987341772,11.409018987341772,11.51621835443038,11.08742088607595,8.517009493670885,1.2658227848101267
25913,8.449596774193548,8.986693548387096,11.419354838709678,11.508467741935483,11.1125,8.523387096774194,1.2903225806451613
26059,8.458047945205479,9.012842465753424,11.388698630136986,11.481164383561644,11.11472602739726,8.544520547945206,1.36986301369863
26208,8.44756711409396,9.008808724832214,11.399748322147651,11.49496644295302,11.104865771812081,8.544043624161073,1.342281879194631
26359,8.485927152317881,8.999172185430464,11.359271523178808,11.475993377483444,11.145281456953642,8.534354304635762,1.3178807947019868
26509,8.458333333333334,8.982083333333334,11.41875,11.4725,11.096666666666666,8.571666666666667,1.3333333333333333
26668,8.475235849056604,8.98820754716981,11.408411949685535,11.477594339622641,11.070754716981131,8.579795597484276,1.2641509433962264
26817,8.474412751677852,9.007969798657719,11.376258389261745,11.43246644295302,11.109479865771812,8.599412751677852,1.342281879194631
26969,8.457236842105264,8.995888157894736,11.389391447368421,11.4765625,11.118421052631579,8.5625,1.3157894736842106
27125,8.455929487179487,9.006810897435898,11.393429487179487,11.463541666666666,11.095753205128204,8.584535256410257,1.2820512820512822
27281,8.460336538461538,8.993990384615385,11.376201923076923,11.490785256410257,11.135416666666666,8.54326923076923,1.2820512820512822
27429,8.46706081081081,8.996621621621621,11.391891891891891,11.502111486486486,11.085304054054054,8.557010135135135,1.3445945945945945
27589,8.4609375,8.996875,11.409375,11.4953125,11.087890625,8.549609375,1.25625
27756,8.459580838323353,8.994760479041917,11.413922155688622,11.501497005988025,11.04940119760479,8.580838323353293,1.1976047904191616
27912,8.461137820512821,9.018028846153847,11.39423076923077,11.470352564102564,11.08213141025641,8.57411858974359,1.2820512820512822
28069,8.463773885350319,8.992436305732484,11.401671974522293,11.490445859872612,11.11106687898089,8.540605095541402,1.2738853503184713
28225,8.449919871794872,9.020032051282051,11.390625,11.532051282051283,11.071314102564102,8.536057692307692,1.2820512820512822
28379,8.458198051948052,8.988636363636363,11.411931818181818,11.49512987012987,11.096996753246753,8.549107142857142,1.2987012987012987
28544,8.466666666666667,8.987121212121211,11.420454545454545,11.468181818181819,11.07840909090909,8.579166666666667,1.2121212121212122
28700,8.454326923076923,8.991987179487179,11.412259615384615,11.508814102564102,11.100961538461538,8.53165064102564,1.2820512820512822
28860,8.4546875,8.971484375,11.43046875,11.51484375,11.0703125,8.558203125,1.25
29020,8.459765625,8.970703125,11.44453125,11.492578125,11.061328125,8.57109375,1.25
29175,8.459677419354838,9.009677419354839,11.39233870967742,11.504032258064516,11.076209677419355,8.558064516129033,1.2903225806451613
29329,8.463474025974026,8.985795454545455,11.411931818181818,11.489042207792208,11.10146103896104,8.548295454545455,1.2987012987012987
29493,8.472942073170731,8.991234756097562,11.427210365853659,11.481326219512194,11.076600609756097,8.550685975609756,1.2195121951219512
29663,8.46580882352941,8.992279411764706,11.404411764705882,11.499632352941177,11.072058823529412,8.565808823529412,1.1764705882352942
29823,8.451171875,9.01015625,11.40234375,11.50703125,11.066796875,8.5625,1.25
29979,8.446314102564102,8.961538461538462,11.426682692307692,11.51602564102564,11.100961538461538,8.548477564102564,1.2820512820512822
30146,8.468937125748504,8.994011976047904,11.424026946107784,11.509730538922156,11.053143712574851,8.550149700598803,1.1976047904191616
30313,8.474550898203592,8.972679640718562,11.417290419161677,11.507110778443113,11.06998502994012,8.558383233532934,1.1976047904191616
30474,8.453416149068323,8.982142857142858,11.423524844720497,11.484860248447205,11.09083850931677,8.565217391304348,1.2422360248447204
30638,8.451981707317072,8.996189024390244,11.409298780487806,11.483993902439025,11.096036585365853,8.5625,1.2195121951219512
30805,8.453967065868264,8.993637724550899,11.417290419161677,11.513847305389222,11.08682634730539,8.534431137724551,1.1976047904191616
30971,8.452936746987952,8.986069277108435,11.420557228915662,11.505647590361447,11.077183734939759,8.557605421686747,1.2048192771084338
31137,8.464231927710843,9.009789156626505,11.390060240963855,11.506777108433734,11.068147590361447,8.560993975903614,1.2048192771084338
31301,8.458460365853659,8.990091463414634,11.406631097560975,11.506478658536585,11.089176829268293,8.549161585365853,1.2195121951219512
31465,8.457698170731707,9.005716463414634,11.413490853658537,11.505335365853659,11.064405487804878,8.553353658536585,1.2195121951219512
31640,8.454285714285714,8.984642857142857,11.427857142857142,11.507857142857143,11.0525,8.572857142857142,1.1428571428571428
31804,8.443978658536585,8.995426829268293,11.416920731707316,11.527820121951219,11.047256097560975,8.56859756097561,1.2195121951219512
31965,8.44332298136646,8.98913043478261,11.427018633540373,11.508540372670808,11.086568322981366,8.545419254658386,1.2422360248447204
32127,8.454475308641975,9.000385802469136,11.40625,11.499228395061728,11.103395061728396,8.536265432098766,1.228395061728395
32295,8.44233630952381,9.009672619047619,11.407366071428571,11.527529761904763,11.066964285714286,8.546130952380953,1.1964285714285714
32464,8.44378698224852,9.004807692307692,11.417529585798816,11.507766272189349,11.079881656804734,8.546227810650887,1.1775147928994083
32624,8.45625,9.0171875,11.384765625,11.498828125,11.087890625,8.555078125,1.25625
32801,8.456920903954803,8.996822033898304,11.42478813559322,11.504237288135593,11.046963276836157,8.57026836158192,1.1299435028248588
32959,8.46004746835443,8.997626582278482,11.398338607594937,11.504746835443038,11.085443037974683,8.55379746835443,1.259493670886076
33131,8.456758720930232,9.004723837209303,11.411337209302326,11.518895348837209,11.04578488372093,8.5625,1.1686046511627908
33296,8.454924242424243,9.00719696969697,11.396590909090909,11.517045454545455,11.066666666666666,8.557575757575757,1.2121212121212122
33474,8.449087078651685,8.99754213483146,11.421699438202246,11.521769662921349,11.04740168539326,8.5625,1.1235955056179776
33638,8.450076219512194,8.99047256097561,11.423780487804878,11.488185975609756,11.092606707317072,8.554878048780488,1.2195121951219512
33801,8.458588957055214,9.002300613496933,11.406441717791411,11.49271472392638,11.069018404907975,8.570935582822086,1.2269938650306749
33978,8.456214689265536,8.997881355932204,11.412076271186441,11.5420197740113,11.050141242937853,8.541666666666666,1.1299435028248588
34147,8.45784023668639,9.004807692307692,11.407544378698224,11.48594674556213,11.073224852071005,8.570636094674557,1.183431952662722
34315,8.452008928571429,8.980282738095237,11.424107142857142,11.513020833333334,11.076264880952381,8.554315476190476,1.1845238095238095
34494,8.443435754189943,8.996857541899441,11.4375,11.528980446927374,11.03072625698324,8.5625,1.1229050279329609
34664,8.466544117647059,8.99375,11.411029411764705,11.513235294117647,11.030147058823529,8.58529411764706,1.1764705882352942
34835,8.442251461988304,8.998172514619883,11.417763157894736,11.541301169590643,11.046052631578947,8.554459064327485,1.1695906432748537
35006,8.445540935672515,8.998172514619883,11.421052631578947,11.526681286549708,11.042763157894736,8.56578947368421,1.1695906432748537
35174,8.457217261904763,9.008928571428571,11.399925595238095,11.505952380952381,11.066220238095237,8.561755952380953,1.1904761904761905
35347,8.452673410404625,9.004335260115607,11.408236994219653,11.53757225433526,11.058526011560694,8.538656069364162,1.1560693641618498
35523,8.453125,9.0078125,11.411931818181818,11.513494318181818,11.044034090909092,8.569602272727273,1.1363636363636365
35696,8.446893063583815,9.006141618497109,11.411488439306359,11.53106936416185,11.058526011560694,8.545881502890174,1.1560693641618498
35871,8.4475,8.993571428571428,11.434285714285714,11.521071428571428,11.045,8.558571428571428,1.1428571428571428
36047,8.446022727272727,8.997159090909092,11.418323863636363,11.541903409090908,11.054332386363637,8.542258522727273,1.1363636363636365
36224,8.463983050847459,8.997175141242938,11.41454802259887,11.517655367231638,11.055790960451978,8.55084745762712,1.1299435028248588
36390,8.443147590361447,8.997364457831326,11.434111445783133,11.516942771084338,11.05421686746988,8.55421686746988,1.2048192771084338
36564,8.441451149425287,9.01580459770115,11.408405172413794,11.532686781609195,11.051724137931034,8.54992816091954,1.1494252873563218
36737,8.458092485549132,9.000722543352602,11.414739884393063,11.497832369942197,11.05021676300578,8.578395953757225,1.1560693641618498
36917,8.463541666666666,9.008333333333333,11.403125,11.532638888888888,11.0375,8.55486111111111,1.1111111111111112
37092,8.441071428571428,9.0,11.431071428571428,11.519285714285715,11.048214285714286,8.560357142857143,1.1428571428571428
37262,8.457720588235293,9.00625,11.411029411764705,11.51139705882353,11.059191176470588,8.554411764705883,1.1764705882352942
37436,8.461206896551724,9.006824712643677,11.405172413793103,11.506824712643677,11.057471264367816,8.5625,1.1494252873563218
37608,8.446220930232558,8.991642441860465,11.436773255813954,11.513444767441861,11.064680232558139,8.547238372093023,1.1627906976744187
37783,8.449285714285715,8.964285714285714,11.450357142857143,11.528214285714286,11.053928571428571,8.553928571428571,1.1428571428571428
37951,8.454613095238095,8.998139880952381,11.417410714285714,11.507440476190476,11.068824404761905,8.553571428571429,1.1845238095238095
38129,8.455056179775282,9.005266853932584,11.40063202247191,11.532654494382022,11.051615168539326,8.554775280898877,1.1292134831460674
38312,8.444330601092895,8.994535519125684,11.425204918032787,11.540983606557377,11.021857923497267,8.573087431693988,1.092896174863388
38486,8.445402298850574,9.01867816091954,11.405172413793103,11.529094827586206,11.054956896551724,8.54669540229885,1.1494252873563218
38666,8.44513888888889,8.995833333333334,11.428125,11.53923611111111,11.029166666666667,8.5625,1.1111111111111112
38838,8.451671511627907,8.997456395348838,11.427688953488373,11.481831395348838,11.079578488372093,8.561773255813954,1.1627906976744187
39008,8.445588235294117,9.01360294117647,11.413602941176471,11.518014705882353,11.050735294117647,8.558455882352941,1.1764705882352942
39179,8.441520467836257,9.000730994152047,11.430921052631579,11.508406432748538,11.05921052631579,8.55921052631579,1.1695906432748537
39359,8.453472222222222,9.008333333333333,11.4,11.530208333333333,11.05,8.557986111111111,1.1111111111111112
39535,8.444602272727273,8.997514204545455,11.434303977272727,11.524147727272727,11.044744318181818,8.5546875,1.1363636363636365
39711,8.446022727272727,9.0078125,11.418323863636363,11.532315340909092,11.033025568181818,8.5625,1.1363636363636365
39888,8.453036723163843,9.001412429378531,11.408898305084746,11.521186440677965,11.066031073446327,8.549435028248588,1.1242937853107344
40065,8.436440677966102,8.990466101694915,11.434322033898304,11.54978813559322,11.038135593220339,8.55084745762712,1.1355932203389831
40237,8.43640988372093,8.999636627906977,11.430959302325581,11.539607558139535,11.058866279069768,8.534520348837209,1.1569767441860466
40411,8.46264367816092,9.005387931034482,11.405172413793103,11.50933908045977,11.076867816091953,8.54058908045977,1.1551724137931034
40594,8.452527322404372,9.007513661202186,11.412909836065573,11.53825136612022,11.033811475409836,8.554986338797814,1.092896174863388
40763,8.465236686390533,9.004807692307692,11.404215976331361,11.508136094674557,11.056582840236686,8.561020710059172,1.183431952662722
40937,8.452586206896552,9.011853448275861,11.411637931034482,11.517600574712644,11.047772988505747,8.558548850574713,1.1494252873563218
41121,8.438179347826088,8.994565217391305,11.43444293478261,11.542798913043478,11.033627717391305,8.556385869565217,1.0869565217391304
41300,8.452164804469273,8.997555865921788,11.431215083798882,11.51745810055866,11.02758379888268,8.574022346368714,1.111731843575419
41480,8.444444444444445,8.975694444444445,11.45625,11.51875,11.049305555555556,8.555555555555555,1.1166666666666667
41650,8.445588235294117,9.004411764705882,11.424264705882353,11.54264705882353,11.066176470588236,8.516911764705883,1.1764705882352942
41837,8.43816844919786,8.995320855614974,11.428475935828876,11.54913101604278,11.030080213903743,8.558823529411764,1.0695187165775402
42015,8.460674157303371,9.012289325842696,11.393258426966293,11.512991573033707,11.043539325842696,8.577247191011235,1.1235955056179776
